id,host_neighbourhood,price,accommodates,room_type,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,city,state,zipcode,country_code,country,is_location_exact,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
7685745,Minor,60,2,Private room,14387226,Sarah,03-08-2015,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Real Bed,0,60,400,1600,0,0,1,10,2,1125,t,27,57,87,362,42373,8,12-09-2015,05-10-2015,100,10,10,10,9,10,10,f,0,WASHINGTON,f,flexible,f,f,1,2.09
4565370,Minor,70,2,Private room,4349190,Rachel & Jon,07-12-2012,Seattle,0.9,1,f,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Real Bed,0,70,0,0,0,0,1,0,1,1125,t,15,38,65,338,42373,33,30-11-2014,07-12-2015,96,10,10,10,10,9,9,f,0,WASHINGTON,f,flexible,f,f,2,2.47
4783817,Minor,80,2,Private room,8570233,Ron,01-09-2013,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,80,550,1650,550,35,1,0,2,29,t,30,60,89,89,42373,3,21-09-2015,29-12-2015,100,10,10,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,1,0.85
2593176,Minor,70,3,Private room,8932486,Paul,19-09-2013,Seattle,1,1,f,Minor,4,4,t,t,Seattle,WA,98122,US,United States,t,House,3,2,1,2,Real Bed,0,70,400,0,0,0,2,25,2,1125,t,20,50,80,352,42373,68,24-03-2014,30-12-2015,91,9,9,9,9,10,9,f,0,WASHINGTON,f,moderate,f,f,4,3.13
3143227,Minor,55,1,Private room,8932486,Paul,19-09-2013,Seattle,1,1,f,Minor,4,4,t,t,Seattle,WA,98122,US,United States,t,House,1,2,1,1,Real Bed,0,55,325,1200,0,0,1,15,2,20,t,18,46,76,348,42373,70,07-06-2014,26-12-2015,97,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,4,3.64
1214306,Minor,72,2,Private room,3894778,Summer,16-10-2012,Seattle,0.75,1,t,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,House,2,1.5,1,1,Real Bed,0,72,0,0,150,30,2,20,2,1125,t,17,41,71,346,42373,94,16-06-2013,10-09-2015,98,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,t,t,2,3.02
9448215,0,67,2,Private room,48441443,Savannah,07-11-2015,US,0.6,1,f,0,3,3,t,t,Seattle,WA,98122,US,United States,f,House,2,1,1,1,Real Bed,0,67,0,0,0,0,1,0,1,1125,t,30,60,90,365,42373,1,12-12-2015,12-12-2015,100,10,8,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,3,1
9369481,0,58,2,Private room,48441443,Savannah,07-11-2015,US,0.6,1,f,0,3,3,t,t,Seattle,WA,98122,US,United States,f,House,2,1,1,1,Real Bed,0,58,0,0,0,0,1,0,1,1125,t,30,60,90,365,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,3,0
3533224,Minor,70,2,Private room,8303342,Michael,21-08-2013,Seattle,1,1,t,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,2,1.5,1,1,Real Bed,0,70,0,0,0,15,1,10,1,1125,t,16,46,76,351,42373,136,19-07-2014,22-12-2015,97,10,10,10,10,9,9,f,0,WASHINGTON,f,moderate,t,t,1,7.63
443736,Minor,81,2,Entire home/apt,2203746,Monika,23-04-2012,Seattle,1,1,f,Minor,4,4,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,81,482,1701,200,5,2,10,1,365,t,14,44,71,245,42373,51,08-05-2012,13-12-2015,94,9,9,10,10,9,9,f,0,WASHINGTON,t,strict,t,t,4,1.14
6675927,Minor,58,2,Private room,11346794,Jon,15-01-2014,Seattle,1,1,t,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,House,2,1.5,1,1,Real Bed,0,58,0,0,0,30,1,0,1,1125,t,16,46,76,165,42373,49,09-06-2015,29-12-2015,95,10,10,10,10,9,10,f,0,WASHINGTON,f,flexible,f,f,2,7
1772119,Minor,58,2,Private room,9555890,Melissa,21-10-2013,Seattle,1,1,t,Minor,5,5,t,t,Seattle,WA,98122,US,United States,t,House,2,2,1,1,Real Bed,0,58,430,0,200,30,1,0,2,29,t,17,47,77,342,42373,68,30-12-2013,29-11-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,5,2.77
7808495,Minor,100,1,Private room,1675559,Dan,30-01-2012,Seattle,0.8,1,t,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,House,1,1,1,1,Real Bed,0,100,700,0,200,35,1,0,1,1125,t,0,0,0,120,42373,4,15-08-2015,19-10-2015,100,10,10,9,10,10,10,f,0,WASHINGTON,f,moderate,t,t,2,0.84
4539948,Minor,110,2,Entire home/apt,8200345,Rachel,16-08-2013,Seattle,1,1,t,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Loft,2,1,0,1,Real Bed,0,110,850,0,0,0,0,0,2,1125,t,4,6,14,14,42373,34,16-12-2014,01-12-2015,96,10,10,10,10,10,9,f,0,WASHINGTON,t,strict,f,f,1,2.65
7768727,Minor,75,2,Private room,40861497,Brant,08-08-2015,Seattle,1,1,f,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,Townhouse,2,1,1,1,Real Bed,0,75,500,1600,0,0,1,0,2,1125,t,26,56,86,361,42373,16,25-08-2015,27-12-2015,99,10,10,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,2,3.61
769213,Minor,124,2,Entire home/apt,4057441,Kt,04-11-2012,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,2,1,0,1,Pull-out Sofa,0,124,738,0,0,0,1,0,3,7,t,12,31,61,336,42373,164,20-10-2013,02-01-2016,98,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,t,t,1,6.1
5328449,Minor,150,4,Entire home/apt,1870462,Amy & Sean,06-03-2012,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,4,1,1,2,Real Bed,0,150,1000,3500,300,0,2,20,2,1125,t,0,27,57,332,42373,36,29-03-2015,26-10-2015,93,10,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,3.83
1763809,Minor,65,2,Private room,8932486,Paul,19-09-2013,Seattle,1,1,f,Minor,4,4,t,t,Seattle,WA,98122,US,United States,t,House,2,2,1,1,Real Bed,0,65,450,0,0,0,1,15,2,29,t,10,37,67,337,42373,73,03-03-2014,29-12-2015,95,9,9,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,4,3.25
1499596,Minor,225,6,Entire home/apt,273088,Gerry,28-10-2010,Seattle,1,1,f,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,House,6,2,2,2,Real Bed,0,225,0,0,0,0,1,0,2,1125,t,4,9,9,9,42373,6,30-11-2014,06-07-2015,90,9,8,9,10,8,9,f,0,WASHINGTON,t,moderate,f,f,2,0.45
4737727,Minor,70,2,Private room,5365080,Jessica,07-03-2013,Seattle,0,0,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Futon,0,70,440,0,0,0,1,0,12,1125,t,0,0,0,0,42373,3,08-08-2015,20-08-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,0.6
8242212,Minor,105,2,Entire home/apt,1551432,Tiffany,30-12-2011,Seattle,1,1,f,Minor,2,2,t,t,Seattle,WA,98122,US,United States,f,Apartment,2,1,1,1,Real Bed,0,105,625,2550,200,60,1,0,1,1125,t,30,60,90,365,42373,8,23-09-2015,30-12-2015,93,9,10,10,10,9,9,f,0,WASHINGTON,f,flexible,f,f,2,2.31
8186781,Minor,158,4,Entire home/apt,16882707,Wazhma,16-06-2014,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,4,2,2,2,Real Bed,0,158,1250,3500,0,60,2,25,2,90,t,23,53,83,142,42373,16,12-09-2015,22-12-2015,93,10,10,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,4.17
7229015,Minor,69,2,Private room,37373833,Minh-Chau,03-07-2015,Seattle,1,1,t,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Townhouse,2,1,1,1,Real Bed,0,69,499,1890,300,25,1,5,2,1125,t,28,58,88,363,42373,29,12-07-2015,17-12-2015,97,10,10,10,10,9,10,f,0,WASHINGTON,f,strict,f,f,1,4.92
5814207,Minor,80,2,Entire home/apt,23259103,Ben,02-11-2014,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,80,450,1500,0,60,1,0,2,18,t,0,0,0,256,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
2274086,Minor,99,2,Private room,11610220,Jack And Kate,24-01-2014,Seattle,1,1,f,Minor,1,1,t,f,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,2,Real Bed,0,99,0,0,0,19,2,30,1,3,t,30,60,90,365,42373,17,20-05-2014,31-07-2015,89,10,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,0.86
4387985,Minor,165,6,Entire home/apt,22737225,David,19-10-2014,Seattle,1,1,t,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,6,1,2,3,Real Bed,0,165,0,4800,250,60,4,20,2,1125,t,26,56,86,235,42373,47,03-11-2014,28-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,3.29
9909445,Minor,70,2,Entire home/apt,15438773,Jessica,12-05-2014,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Bungalow,2,1,0,1,Real Bed,0,70,450,1500,250,15,1,0,1,1125,t,23,53,82,82,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,t,moderate,f,f,1,0
7664899,0,118,4,Private room,3521745,Alex,10-09-2012,Seattle,0,0,f,0,1,1,t,t,Seattle,WA,98122,US,United States,f,House,4,1,1,2,Real Bed,0,118,700,0,500,100,2,75,1,1125,t,30,60,90,365,42373,3,11-08-2015,24-10-2015,100,10,10,10,10,9,9,f,0,WASHINGTON,f,flexible,f,f,1,0.61
4773614,Minor,100,2,Entire home/apt,2161126,Natasha,17-04-2012,Seattle,0,0,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,3,Real Bed,0,100,0,0,0,0,1,0,4,1125,t,10,13,21,296,42373,2,29-12-2014,22-03-2015,80,8,6,6,8,10,8,f,0,WASHINGTON,f,flexible,f,f,1,0.16
3946674,Minor,90,2,Private room,4349190,Rachel & Jon,07-12-2012,Seattle,0.9,1,f,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Real Bed,0,90,0,0,0,0,1,10,1,5,t,29,59,86,361,42373,33,05-10-2014,22-12-2015,95,10,10,10,10,9,9,f,0,WASHINGTON,f,flexible,f,f,2,2.17
8616488,0,81,2,Entire home/apt,29755473,Roy,21-03-2015,Seattle,1,1,f,0,1,1,t,t,Seattle,WA,98122,US,United States,f,Apartment,2,1,1,1,Real Bed,0,81,553,2350,100,65,1,0,1,1125,t,0,0,0,77,42373,11,18-10-2015,02-01-2016,93,10,9,9,9,10,9,f,0,WASHINGTON,f,strict,f,f,1,4.18
7518316,0,70,3,Entire home/apt,25084775,Athena,22-12-2014,Seattle,0.75,1,f,0,1,1,t,t,Seattle,WA,98122,US,United States,f,Apartment,3,1,1,1,Real Bed,0,70,0,0,250,45,2,50,1,1125,t,2,29,59,329,42373,3,31-08-2015,03-01-2016,100,9,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,1,0.71
5259194,Minor,69,2,Private room,27128557,Louis & Kevin,02-02-2015,Seattle,1,1,t,Minor,3,3,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Real Bed,0,69,0,0,0,25,0,0,1,1125,t,6,14,44,120,42373,94,16-02-2015,25-12-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,3,8.73
9256702,Minor,90,4,Entire home/apt,48088339,Maja,03-11-2015,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,4,1,1,2,Real Bed,0,90,0,0,250,40,1,0,2,1125,t,12,36,66,341,42373,3,16-11-2015,21-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,1.8
9240289,Minor,75,1,Private room,48025941,Lauren,02-11-2015,US,1,1,f,Minor,1,1,t,f,Seattle,WA,98122,US,United States,t,House,1,1,1,1,Real Bed,0,75,0,0,0,0,1,0,1,1125,t,0,0,0,36,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
2032805,Minor,70,2,Private room,9555890,Melissa,21-10-2013,Seattle,1,1,t,Minor,5,5,t,t,Seattle,WA,98122,US,United States,t,House,2,2,1,1,Real Bed,0,70,485,0,200,30,1,0,2,29,t,15,45,75,340,42373,52,02-01-2014,17-11-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,5,2.13
3751503,Minor,179,2,Entire home/apt,19196841,Andy,30-07-2014,Seattle,1,1,f,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,179,1499,0,0,0,2,20,1,1125,t,30,60,90,365,42373,32,04-08-2014,04-08-2015,96,10,9,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,2,1.85
7581974,Minor,105,2,Private room,24986285,Mar,18-12-2014,Seattle,0.83,1,t,Minor,4,4,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Real Bed,0,105,0,0,115,25,2,0,1,7,t,0,0,0,0,42373,8,05-08-2015,02-09-2015,100,10,9,10,10,9,10,f,0,WASHINGTON,f,strict,f,f,4,1.57
6558980,0,110,4,Entire home/apt,7219180,Julie,01-07-2013,Seattle,1,0,f,0,1,1,t,t,Seattle,WA,98122,US,United States,f,Townhouse,4,2,1,1,Real Bed,0,110,843,2799,1000,65,2,20,2,1125,t,30,60,90,179,42373,4,19-07-2015,20-10-2015,100,9,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,0.71
2399736,Minor,150,4,Entire home/apt,10870042,Luna Farm,28-12-2013,Seattle,0.86,1,f,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,Apartment,4,1,2,2,Real Bed,0,150,0,0,0,40,2,10,2,1125,t,13,31,45,278,42373,81,03-03-2014,10-12-2015,93,10,9,10,10,9,9,f,0,WASHINGTON,f,flexible,f,f,2,3.61
8674765,0,75,2,Entire home/apt,41879983,Rebecca,19-08-2015,0,1,1,f,0,1,1,t,f,Seattle,WA,98122,US,United States,f,Apartment,2,1,0,1,Real Bed,0,75,450,0,0,0,1,0,3,9,t,2,32,62,334,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
6004165,Minor,75,2,Entire home/apt,29448972,Sue Ann,16-03-2015,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,2,1,0,1,Real Bed,0,75,476,1253,0,30,2,30,2,1125,t,23,32,32,249,42373,3,07-12-2015,23-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,3
1826155,Minor,111,2,Private room,9555890,Melissa,21-10-2013,Seattle,1,1,t,Minor,5,5,t,t,Seattle,WA,98122,US,United States,t,House,2,3,1,1,Real Bed,0,111,850,0,200,30,2,0,2,29,t,23,53,83,343,42373,75,11-01-2014,17-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,5,3.11
4857192,Minor,108,2,Private room,24986285,Mar,18-12-2014,Seattle,0.83,1,t,Minor,4,4,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,2,Real Bed,0,108,0,0,120,25,2,0,1,7,t,0,0,0,135,42373,8,02-08-2015,02-09-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,4,1.54
7748905,Minor,82,2,Private room,11769189,Joshua,29-01-2014,Seattle,0.9,1,t,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,82,500,1743,0,0,1,0,2,30,t,2,23,49,321,42373,24,09-08-2015,22-12-2015,98,10,10,10,10,9,10,f,0,WASHINGTON,f,strict,f,f,1,4.83
973859,Minor,115,6,Entire home/apt,5325813,Greg,04-03-2013,Seattle,1,1,f,Minor,2,2,t,f,Seattle,WA,98122,US,United States,t,House,6,1,2,3,Real Bed,850,115,0,0,250,100,3,30,2,1125,t,30,60,90,365,42373,81,20-06-2013,27-12-2015,96,9,10,10,10,9,9,f,0,WASHINGTON,f,strict,f,f,2,2.62
6716380,Minor,220,4,Entire home/apt,2544050,Jay,04-06-2012,Seattle,0,0,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,4,1,2,2,Real Bed,0,220,0,0,0,75,4,20,2,1125,t,0,0,0,185,42373,10,20-06-2015,31-08-2015,92,10,9,9,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,1.51
7953211,Stevens,114,6,Entire home/apt,13240442,Adam,17-03-2014,Seattle,1,1,f,Stevens,3,3,t,t,Seattle,WA,98122,US,United States,t,House,6,1,3,4,Real Bed,0,114,762,2688,500,50,2,20,3,1125,t,22,52,82,357,42373,4,25-08-2015,17-12-2015,100,10,10,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,3,0.9
5241773,Minor,59,2,Private room,27128557,Louis & Kevin,02-02-2015,Seattle,1,1,t,Minor,3,3,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Real Bed,0,59,0,0,0,25,0,0,1,1125,t,2,9,30,99,42373,95,06-03-2015,02-01-2016,98,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,3,9.34
3144597,Minor,54,1,Private room,5872109,Nash,10-04-2013,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,1,1.5,1,1,Real Bed,0,54,300,0,0,0,1,20,2,14,t,18,48,78,167,42373,45,27-05-2014,05-12-2015,95,9,9,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,2.3
7698916,Minor,75,2,Private room,40439185,Nathan,03-08-2015,US,0,0,f,Minor,1,1,t,f,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,75,0,0,0,10,1,20,1,1125,t,0,0,0,127,42373,14,07-08-2015,09-09-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,2.78
7305969,Minor,90,2,Private room,38271728,Emily,12-07-2015,Seattle,1,1,t,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Townhouse,2,1,1,1,Real Bed,0,90,0,0,0,30,1,0,1,1125,t,30,60,90,365,42373,27,15-07-2015,29-11-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,4.66
5069495,Capitol Hill,95,4,Entire home/apt,20783903,Devin,31-08-2014,Seattle,1,1,f,Capitol Hill,3,3,t,t,Seattle,WA,98122,US,United States,f,Townhouse,4,0.5,1,1,Real Bed,0,95,0,0,150,15,2,40,2,10,t,11,41,69,319,42373,33,03-03-2015,02-01-2016,95,10,10,10,10,9,10,f,0,WASHINGTON,f,strict,f,f,2,3.21
1817878,Minor,160,6,Entire home/apt,9519939,Heberto,19-10-2013,US,1,0,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,House,6,2,2,2,Real Bed,0,160,0,0,400,100,4,10,3,365,t,0,0,0,269,42373,4,22-11-2013,01-09-2015,95,9,10,10,10,9,10,f,0,WASHINGTON,f,flexible,f,f,1,0.16
4430381,Minor,175,4,Entire home/apt,1732181,William,10-02-2012,Seattle,1,1,f,Minor,3,3,t,t,Seattle,WA,98122,US,United States,t,Apartment,4,1,2,2,Real Bed,0,175,1400,4000,0,60,1,0,3,30,t,21,51,78,335,42373,3,01-05-2015,21-12-2015,100,10,10,10,9,10,9,f,0,WASHINGTON,f,strict,f,f,3,0.36
6528192,Minor,37,1,Private room,34143590,Jennifer,24-05-2015,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,1,1,1,1,Futon,0,37,235,850,0,20,1,10,2,90,t,2,14,44,44,42373,18,30-06-2015,25-11-2015,89,9,8,10,10,9,9,f,0,WASHINGTON,f,strict,f,f,1,2.86
3177005,Minor,199,3,Entire home/apt,7076008,Ed,23-06-2013,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,3,2,2,2,Real Bed,0,199,0,0,300,80,1,0,2,1125,t,0,8,36,311,42373,3,01-07-2014,25-08-2014,100,10,10,10,10,9,9,f,0,WASHINGTON,f,strict,f,f,1,0.16
4430233,Minor,200,4,Entire home/apt,1732181,William,10-02-2012,Seattle,1,1,f,Minor,3,3,t,t,Seattle,WA,98122,US,United States,t,Apartment,4,1,2,2,Real Bed,0,200,1400,4000,0,60,1,0,3,30,t,20,50,77,340,42373,4,15-03-2015,11-10-2015,90,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,3,0.41
670009,Minor,175,8,Entire home/apt,1650960,Qing,25-01-2012,Seattle,0.7,1,f,Minor,4,4,t,t,Seattle,WA,98122,US,United States,f,House,8,1,3,3,Real Bed,1300,175,0,3600,300,80,3,20,3,180,t,30,60,90,365,42373,13,24-03-2015,15-10-2015,72,8,7,8,8,9,8,f,0,WASHINGTON,f,strict,t,t,3,1.36
6764646,0,160,4,Entire home/apt,4006201,Brian,29-10-2012,Seattle,1,1,f,0,1,1,t,f,Seattle,WA,98122,US,United States,f,House,4,1,2,2,Real Bed,0,160,0,0,150,25,1,0,3,1125,t,0,0,0,255,42373,4,14-07-2015,02-09-2015,95,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,0.69
4256705,Minor,125,4,Private room,22034694,Kevin,02-10-2014,Seattle,0.7,1,f,Minor,1,1,t,f,Seattle,WA,98122,US,United States,t,Apartment,4,2,1,1,Real Bed,0,125,500,0,0,0,1,0,2,8,t,21,51,81,352,42373,11,09-11-2014,19-12-2015,96,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,0.78
8812578,Minor,150,4,Entire home/apt,1551432,Tiffany,30-12-2011,Seattle,1,1,f,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,Apartment,4,1,2,2,Real Bed,0,150,625,2415,200,60,1,0,1,1125,t,0,0,0,247,42373,1,02-11-2015,02-11-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,2,0.47
341454,Minor,175,4,Entire home/apt,1732181,William,10-02-2012,Seattle,1,1,f,Minor,3,3,t,t,Seattle,WA,98122,US,United States,t,Apartment,4,1,2,2,Real Bed,1200,175,1400,4000,0,60,1,0,3,90,t,20,50,77,318,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,strict,f,f,3,0
8195629,Minor,100,3,Entire home/apt,43229398,Camellia,03-09-2015,Seattle,1,1,f,Minor,2,2,t,f,Seattle,WA,98122,US,United States,t,Condominium,3,1,1,2,Real Bed,0,100,0,0,95,10,1,0,1,1125,t,6,6,6,103,42373,9,27-09-2015,29-11-2015,96,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,2,2.7
2577625,Minor,90,2,Entire home/apt,13200012,Randy,16-03-2014,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,90,450,1800,100,0,1,0,5,30,t,22,25,53,300,42373,9,25-03-2014,19-09-2014,98,10,9,9,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,0.41
555858,Minor,95,2,Private room,1650960,Qing,25-01-2012,Seattle,0.7,1,f,Minor,4,4,t,t,Seattle,WA,98122,US,United States,f,House,2,1,1,1,Real Bed,0,95,595,1900,250,50,1,0,2,180,t,30,60,90,365,42373,13,29-06-2012,26-09-2015,90,9,9,9,9,9,9,f,0,WASHINGTON,f,strict,t,t,3,0.3
4814811,Minor,92,2,Private room,471246,Cameron,29-03-2011,Seattle,0.67,1,t,Minor,1,1,t,f,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Real Bed,0,92,595,2185,0,29,1,29,1,1125,t,0,0,0,92,42373,28,02-01-2015,09-12-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,2.28
9484823,0,90,3,Private room,48441443,Savannah,07-11-2015,US,0.6,1,f,0,3,3,t,t,Seattle,WA,98122,US,United States,f,House,3,1,1,2,Real Bed,0,90,0,0,0,0,1,0,1,1125,t,30,60,90,365,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,3,0
660603,Minor,79,1,Private room,1635606,Peter,21-01-2012,Seattle,1,1,t,Minor,3,3,t,t,Seattle,WA,98122,US,United States,t,House,1,1,1,1,Real Bed,0,79,0,1260,200,80,1,0,7,270,t,28,31,58,333,42373,10,03-11-2012,11-12-2015,96,10,10,9,9,10,9,f,0,WASHINGTON,f,moderate,f,f,2,0.26
3940265,Minor,72,2,Private room,3894778,Summer,16-10-2012,Seattle,0.75,1,t,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,House,2,1.5,1,1,Real Bed,0,72,0,0,150,30,2,20,2,1125,t,21,49,79,354,42373,39,02-09-2014,29-11-2015,95,10,10,9,9,9,9,f,0,WASHINGTON,f,strict,t,t,2,2.39
7500976,Minor,115,6,Entire home/apt,26736911,Elizabeth,26-01-2015,Seattle,1,1,f,Minor,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,6,1,2,2,Real Bed,0,115,550,2200,500,80,4,30,3,1125,t,0,0,0,247,42373,1,14-11-2015,14-11-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,0.58
9516608,Minor,270,8,Entire home/apt,49310311,Katharine,18-11-2015,Seattle,1,1,f,Minor,1,1,t,f,Seattle,WA,98122,US,United States,t,House,8,3.5,4,5,Real Bed,0,270,0,0,300,100,1,0,1,1125,t,18,18,18,37,42373,1,25-11-2015,25-11-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,0.73
9712716,Minor,65,2,Private room,3975133,Sam,20-09-2015,Seattle,1,1,f,Minor,2,2,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,2,Real Bed,0,65,0,0,0,55,1,0,1,1125,t,30,60,90,365,42373,3,06-12-2015,03-01-2016,100,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,2,3
5813657,Queen Anne,300,10,Entire home/apt,5325329,Blair,04-03-2013,Seattle,0.97,1,f,Queen Anne,9,9,t,t,Seattle,WA,98122,US,United States,t,House,10,3.5,4,6,Real Bed,0,300,0,0,300,100,10,40,1,1125,t,0,0,0,94,42373,21,20-04-2015,09-09-2015,93,10,9,9,9,10,10,f,0,WASHINGTON,f,strict,f,f,8,2.42
